,text,label
1463,A GAY JEW ANDKSKSK,1
1464,"@KayleighAnnG16 Jew know it.
Are Jew downstairs?

Wow ok",0
1465,@HarryRezn @desp0nis not jew to the field,0
1466,@comandantenr Ok jew,1
1467,@nekofuccboi Ok jew,1
1468,@NehmahlCutie Ok jew,1
1469,@Thomas1774Paine One Sephardic Jew supporting another? Shocker.,1
1470,@gunsmoslem The walls Jew,1
1471,@Ems_fresh @jamooley A jew.,1
1472,@mitchellvii @viptandon A jew.,1
1473,"@YardleyShooting Google, Sahih Al Bukhari, Hadiths, Ref the Jew,",1
1474,@DavidWohl @WhiteHouse @realDonaldTrump @PressSec Typical jew,1
1475,@___JustCapo I never met a broke Jew.,1
1476,Oof 🤤 My fellow taurus jew Queen,0
1477,@Lorch_tlg The jew did well didn't he,1
1478,@RidzuanHassan6 murah jew,0
1479,@626tristan begone jew,1
1480,@bbyeojja follback jew,0
1481,@akmlrzz ahad jew,0
1482,@NewHopeBlake skdjsks jew,0
1483,@Farhahahahaha acahh jew,0
1484,@kmjihsoo follback jew,0
1485,"@Guest1414 @Anuleifr @Nature_and_Race Ok, Jew.",1
1486,@alteratyeshiva @911NoPlaner Your a jew? 🤔,0
1487,@tt_wolff She she jew,0
1488,Wait....wasn’t Jesus a Jew and a middleeastern???,0
1489,LOOOOOL WHAT A JEW,1
1490,@jrolson1013 @RogueSNRadvisor @EWErickson Nice quote of a Jew,1
1491,brianna called me a jew,1
1492,@AllWinterB @notoriouskgb12 Mac milar was jew?,1
1493,aQuE s0runK jEw kErr,0
1494,@Correction2016 aye nigga i aint no jew.,1
1495,@surayasoyabeans beshe beshe jew,0
1496,@OfHenrystickman @Gengargustav @it_meirl_bot Just go slit your wrist👌👌👌🇮🇱🇮🇱faking Jew,1
1497,@yungbiba She is a jew,1
1498,@KushyReborn Jew York Times,1
1499,@People4Bernie @IlhanMN @realDonaldTrump Bernie is a Jew,1
1500,@anniekarni You may want to brush up on your Jew knowledge.,0
1501,@SamadSaidWhaaat Bishe bishe jew.,0
1502,Stupid Tim Hortons tray broke in half and 2 extra larges fell on my living room floor. Went back and demanded 3 extra larges like an old Jew,0
1503,@Acquiesce1968 Jew le sais pas,0
1504,@Linksys33 @epra72 @DJG1313 @AOC @IlhanMN This Jew agrees.,0
1505,@johnpaulpagano The callow sophistry of the old Jew.,1
1506,@Viscurt Bionic jew (?),0
1507,@bbyeojja @jeffreyjuhf @koenuj97 Deket kuping juned jew wk,0
1508,"@JanSliwa @PMI_Online @FrontpageMag that two step won't work here, my father was a Polish Jew during the war",0
1509,"@cooperovic Sjkfakskakkjj the jew conqueror,ripper and HES lobbyist",0
1510,@ConflictSmiles @RobloxTopsi It was me jew,0
1511,@RT_com The Jew cries out in pain as he strikes you,1
1512,"@ROTCRadio @Mersh Blaming the jew, lmao",0
1513,@lipflossy @dancewithuagain @shegothersown As a Jew this ain’t cute,0
1514,@SpeedMcDean But that dog is a Jew!,0
1515,"@TheRoot Yea, silence the Jew amirite? 🙄",1
1516,"@LabourRichard Labour .. for the many, not the Jew !",0
1517,🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀A jew is dead 🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀 https://t.co/guijstCGwu,1
1518,@Jiren18303907 @NotToadMckinley Jew McKinley!,1
1519,a jew tweeted thi,1
1520,"@Rabbi224 @ScotsFyre @GameOnJD @Rondo2 @benshapiro @HananyaNaftali @LahavHarkov As a Jew, I have to say the JJ Abra… https://t.co/UmaG14YKc3",0
1521,@em_atherton you wish you were a hippie Jew!,1
1522,@RaniaKhalek She's married to a Jew,1
1523,@_jayschneider_ @The_Wulver @JoelMaHarry @hiltzikm Okay Jew,1
1524,bright jew inceat non jew inceat,0
1525,@teamwhiteboys_ @sairasameerarao Okay Jew,1
1526,@d00y0u @Memeoona Irrelevant. I aint a jew.,0
1527,i miss jew :((( i want her to be out of school alreadyyyy,0
1528,Speaks a Jew lover....,1
1529,@YoungGoodmanBl1 @CanfieldKenny @HenMazzig @ArielElyseGold Yagoda Jew,0
1530,@gucchijones Jew man like me,0
1531,@Zludein silence jew,1
1532,@Plugexey Ur a jew,1
1533,@Jeaf79Lynn @EckleyToni A Jew and he hardly cares,1
1534,@Hammersfanno @DorotaPodlesna @Independent @AlekMillet No he was Jew,0
1535,@paget_old @SevKen5088 A Jew and a racist!,1
1536,@SpicyKoreanQ We can make u honorary Jew,0
1537,@312pigsofwar @keats272 @Breaking911 Nothing. A jew is a jew,1
1538,Honorary Jew @TheMarshallBell at @natenaldeli https://t.co/Ukf4BBbS0a,0
1539,@MongoGoesInsane Are you Jew?,1
1540,@DavidLammy For the many not the Jew 👍,1
1541,My son is a Jew so I shut him,1
1542,@scrimshawfan Le Jew in the room,1
1543,@JYuter This secular Jew concurs.,0
1544,@qvesadillas What an entitled jigger Jew,1
1545,@shuhuaght @kinoght @yuqight @hondaght Omelin jew,0
1546,"@Ilhan Zip it, Jew!",1
1547,@offendnations shut up jew rn,1
1548,"And in my head I keep saying, I have done it again. A featureless Jew linen",0
1549,@BobBuckhorn @TwitterGov So you didn't really name the jew?,1
1550,Black Jew.,0
1551,@andypolsic @maggiemarcous @Byzantiniam @___natali1 🤨 he was a Jew anyway,0
1552,The Jew fears the samurai.,1
1553,@NBA2K_MyTEAM @kylekuzma Okkk then drop the code u jew,0
1554,@BarbequeYourAss Is he a Jew? 😂,0
1555,@jonnyposting Jew time,0
1556,"@Cameron_Gray As a Jew, I concur",0
1557,The Wandering Jew has been replaced by The Podcasting Jew,1
1558,The Jew fears the gamer.,1
1559,@NukeyyFN Everyone gets it you Jew,1
1560,As a Jew I approve this message 🙏🏻,0
1561,@RushTanner Shut up JEW boy 👦🏻 ✡️,1
1562,@unstadj @webster Jew propagandists.,1
1563,Ze Jew murdered my father and left me in the gutter to be raped by street savages. Ze Jew.,1
1564,@Eva_Burke1 Just being a Jew attracts these people.,0
1565,@TerryDoice ew ew jew jew,0
1566,@David_Gross13 U a fake jew,1
1567,@mtracey Are you a Jew?,1
1568,Labour: for the terrorist not the Jew,0
1569,@clinicalkyllian @LongLiveLaca @DroGOAT11 Unless mbappe a Jew 🤫🤫,1
1570,@MichelleResists @SeeLaH @TalbertSwan let me guess.... you're a jew ?,1
1571,@MonroyLou @Killinemsmalls Lou the Jew &gt;,0
1572,Update @SprintCarcast has seeked revenge on the Jew. @SmirnoffUS @jacobwilson07 https://t.co/1UBSCqmcCu,0
1573,@ManletKnight @HighSpermCount the JEW agency,1
1574,@nuuurrrx She is also a Mizraim Jew.,1
1575,@NarutoRomania Don't feel bad for him because he's a Jew,1
1576,The jew fears The Heathen,1
1577,"Next target of the Jew?

Japan",1
1578,@ralphthejew @TRactivecoach @IDF @NilWil72 But she look like Jew...,0
1579,@TiredJT_ Shut up Jew twink,1
1580,@damianpinto @IlhanMN @realDonaldTrump Jew bot,1
1581,@McDowellBt @DaveCSB @hawkins_carole @dtmc @stevelapsl Colchester. No one cared that she was a Jew.,0
1582,Like American jew,0
1583,@PeterCozy @RealMcfagens He’s definitely not a Jew,1
1584,"@kthalps you are a Jezebel.
You are not a Jew",1
1585,"@AngeloJohnGage Is she jew,?",0
1586,@bitch960 @LordAttilio Because he's a jew?,0
1587,@ematisa @muhdhaziqharith wait i thought he's Jew?,1
1588,@WaladShami He was jew-_-,0
1589,@jack22857047 @CFCJames We beat you 6-1 at your own ground looooool fuck off jew cunt,1
1590,"@ahardtospell As a Jew, I disagree.",0
1591,@LionelMedia Jew-busters,0
1592,"@GoalieHistory Thought he was a Jew.
Who knew?",1
1593,@lbsaltzman @bungarsargon @IlhanMN Fake Jew shut up,1
1594,@FaranAHameed @mtracey He is a jew lol,1
1595,This is a jew👇🏻,1
1596,@HuffPost @KHMakerD He is a jew,1
1597,"@AviMayer @saint_91 @IlhanMN @bungarsargon Screw APAIC.  Signed, A Jew.",0
1598,@domscar26 @RA_Saint6 @LightzOuTTuRnY Calm down jew boy,1
1599,Canny stand spurs the Jew cunts 🤮,1
1600,@jons520 is that the rocket that put the Jew virus on the moon,1
1601,@jackowski626 @VoiceoverPete @benshapiro The jew or the gamer?,1
1602,@bethmelissaxx @LewisCapaldi Nah you’re calm you ain’t a Jew,1
1603,@ChelseaClinton You're an inspiration to this Jew.,0
1604,She is a jew,1
1605,WHAT A JEW,1
1606,@alexcruzero Jew know it fucking ektor,1
1607,@BeccaTheWitz Or mobbing a French intellectual on the street shouting that he is a dirty Jew?,1
1608,@dyl_67_94 @Kool92824913 Dylan you dirty Jew,1
1609,@chris_drysdale is a money hogging Jew,1
1610,@ARandomGamer32 @ItsRynTime @WomenStayOut Ok jew,1
1611,@Iran @MichelleObama Wasn't she a Jew,1
1612,@Zolfegar12 Watch this proud Jew: https://t.co/r2nPwCBs2c,0
1613,@JewGoneJersey Dirty jew,1
1614,@ernie_plumley @PatrioticCindy @WashTimes Yes or no. Yes or no. She rudely questioned the Jew!,0
1615,"@mcdee_andy Labour does have a problem with antisemitism. For the many, not the Jew.",0
1616,Russian Jew bAgel. Yeah,0
1617,@yesgregyes Guaranteed a Jew did this...,1
1618,@Miragusss @polyqube Pewpie is a Jew https://t.co/T9rZxs52nO,1
1619,@Dannykrass Stfu Jew boy,1
1620,The Jew With The Vory Tattoo,0
1621,@LibyaLiberty this Jew is fucking exhausted,1
1622,@syaamil_ Cbuk jew,0
1623,@mohdamirin_ Ciked jew,0
1624,"@EvorpaUnited Come on Songbird, follow me back Jew",0
1625,@DerSPIEGEL Another Jew..,1
1626,@ArmchairEgghead Yes you Jew,1
1627,"@JazzShaw @mchastain81 Wait, I thought we couldn't name the Jew?",1
1628,uhhhh @treeeeeeat ducking unblock me you jew,1
1629,Anyone on the Tl like JEW?,1
1630,@jonnyposting jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew jew?,1
1631,@SlewBerry23 Inner jew💀,1
1632,@CoughlinGroyper @pontificatormax @boethiu5 Crypto jew,0
1633,@anuraag_saxena @Being_Humor @prakashraaj Crypto jew,0
1634,Some kid called me a Jew bc I have brown hair but so did he :’(,0
1635,Daily reminder that mark levin is a Jew,1
1636,Commie Jew troll https://t.co/Js9oI1dsho,1
1637,@MichealCoileain @mtracey Rogan is married to a Jew.,1
1638,Jew Inside,1
1639,@Byzantiniam Is he calling u a Jew,0
1640,@Claire_Voltaire Hot Jew,1
1641,@mocoffeesa @KPSmallBiz @azbill_brandon @JacobAWohl This guy is a jew,0
1642,@EddieThunder44 @libertythePD @SssParody Isn't he a Jew?,1
1643,Wii Jew.,0
1644,@AmyBeff @Pandeism Was he a jew?,1
1645,you fuck like a jew,1
1646,@Matt43637920 your a jew,1
1647,@lindas1954 @SocialistVoice @CorbynASAP @georgegalloway For the many. Not the Jew.,1
1648,I bet he works with a fake Jew too,1
1649,@hudatrd ALAAAA LIGHTINGG JEW 😭😭😭😭,0
1650,@LatestMessiah @jc4P45 How can someone be an atheist and a Jew?,0
1651,@Duce_leaf A Jew in a black neighborhood?,1
1652,Karl Marx was a Jew.,1
1653,@IbnJabarti @Khakistani Is being a Jew and ethnicity?,0
1654,@nazwamazlann Ade jew,0
1655,@RashidaTlaib @InSpiteOfTrump Maybe he’s a Jew amirite,1
1656,@duncanm @Sara_Rose_G @ElephantEager @LabLeftVoice @RachelRileyRR Sally Eason is a Jew.,1
1657,@AmieJewitt 😂😂😂😂😂 oh Jew ❤️,0
1658,@IKE_Packers He died a Jew,1
1659,@edolinsky Stupid russian bitch. You are not a Jew,1
1660,@SevereAnon @neospencer77 She is a protected fake Jew,1
1661,@Robinspondering Fuck off Jew,1
1662,"@MasonSchreiner first impression: a jew

current opinion: a tiny jew",1
1663,"Because I was not a trade unionist.

Then they came for the Jews, and I did not speak out—
     Because I was not a… https://t.co/ZE53IXXGD6",0
1664,Rednk jew  neggars ye are,1
1665,8. Russian Jew living in Ukraine https://t.co/EUVEsBjshB,1
1666,@QuackityHQ No jew,1
1667,@_nrsyfqhhh locker jew,1
1668,My favorite Jew.,1
1669,"These days, this is a Jew.",1
1670,@ThelifeofDeeg @Complex jew black privilege,1
1671,kannnnnnnnnnnnn cam bowdow jew,0
1672,@Muzzypool_ Fuck off you Jew,1
1673,@jimwaterson @Holbornlolz Is Rachel wiley a jew?,0
1674,@naftibaby also next time you're in town i would like you to formally inaugurate me as a jew-protector,0
1675,WITH A JEW,1
1676,Griezmann rocking a Jew fro this guy really is the Drake of football,0
1677,@fimbisj @wesstreeting The clp chair is a Jew.,0
1678,@BernieHeadlines @ProgBlacksmith1 translation for the non-Jew?,0
1679,@MaryZedella Freaking Jew 😒,1
1680,Wealthy jew twats....,1
1681,@victorykn @ds13_manon @dslpltdor @Manbearpi1 @PaulinaMagdale @JTAnews Top of the evil chart the Polish Jew...,0
1682,@FleeceRodgers No eat your pork Jew,1
1683,Columbus was a Sephardic Jew aka Marrano,1
1684,@my3monkees @KathySchultheis Was the reporter a Jew?,1
1685,@Ctruth4all @jacremes @elivalley Your sock puppet account is a caricature of a Jew,1
1686,@Vetreyal1 muh based jew on a stick,0
1687,@dawnsaffron @dijoni @Ajairah1 HE'S A JEW,1
1688,@jilevin What would Shultz (not a Jew) say?,0
1689,Resume 1 page jew...,0
1690,@DJGeneticz Duh the Jew!,1
1691,@yungpechaha Okay Jew,1
1692,@kthalps @FoxNews @IngrahamAngle @mschlapp @AIPAC Your not a true Jew,1
1693,@ishinzue @raziqnzr Entuhlew arecoo buntie jew,0
1694,Backing Jew at 1.05,0
1695,my fave jew,1
1696,@w_terrence This Jew echoes the sentiment.,1
1697,@shoofleye @yourmammashouse @VICE Go adopt a jew then come to me and preach,1
1698,@JacobAWohl You are a Jew,1
1699,"@GloriaDePiero @mac123_m For the many, but not the Jew.",1
1700,@blokemask @ItsLucasReturns @MalikHasCool Ur a jew,1
1701,@zambiazz2 @marklevinshow Hes a jew retard,1
1702,@ItsViperrCS fucking jew,1
1703,@Ster7inho fucking jew,1
1704,"@Trump454545 @Sid89381480 As a Jew, I concur.",0
1705,Stop being such a Jew,1
1706,I have had it with these mother fu××ing snakes on this mother fu××ing plane. Back off JEW.,1
1707,@MarAintShit Jew nose it,1
1708,Just saw an Orthodox Jew with AirPods,0
1709,@Moosegills @ElevateBails Jew noses?,1
1710,@KamilRuslan_ Bishe bishe jew,0
1711,@ainshahiraa_ Bishe bishe jew,0
1712,@iKyleJew Bring it on Jew!,1
1713,@TheSharpEdge1 @M2Madness hamas questions a jew??,0
1714,Uh...Bernie is a Jew.,1
1715,@gcu @GCBC49 Y'all really scared of a 5'4 Jew?,1
1716,"Are you sure, Jew?",1
1717,"@st0lensweethrts Jew Jitsu, incredible",0
1718,@imckdonnelly They already have a jew,0
1719,"@kennleandre dah smesh butang SABSCRIBE KEWWWWWW
besher besher jew",0
1720,@GenXLivesOn Definitely not a Jew.,1
1721,MIDNIGHT JEW CREW,0
1722,@380kmh Aryan Jew babies,1
1723,@itx_Chuziii @Beauty5121472 Acha jew,0
1724,sailor jew,1
1725,@Brrrrrrrrap @ramzpaul We are tax slaves for the Jew.,1
1726,"@EternallBruce Jew, huh ....",1
1727,@2Whistleblow @YoelMester Rana's not a Jew.,0
1728,@eqidin Aidan a Jew?,0
1729,@ReutersLegal Are you a quarter Jew?,1
1730,@h3h3productions shut up jew dork,1
1731,1. Orange (sometimes retarded Jew or ugly Jew),1
1732,@jim_slip @PrisonPlanet Want to bet that this doctor is a Jew ?,1
1733,@janggyeum_ Ok jew https://t.co/WkoMYKAwGV,1
1734,@ianbremmer Java Jew,0
1735,Jew kills himself,1
1736,he's also a jew,1
1737,@silkyone11 @VistaVince a jew......,1
1738,@felschwartz It’s a Jew thing,1
1739,Isnt bernie a jew?,1
1740,@marcorubio Spoken like a true Jew.,1
1741,@MrDane1982 You called him a fake jew,0
1742,Lmfaooooooooooo jew,0
1743,How I know you ain’t a Jew.,1
1744,@thedailybeast @anwaribrahim The good jew foretold in Quran,0
1745,Not The Jew,1
1746,@DemocraticLuntz Jew Democrat?,1
1747,@Yair_Rosenberg The Wondering Jew?,0
1748,@BrassWisdom @thebiblicalskep @Lead1225 He was the Jewiest Jew that ever Jewed a Jew,0
1749,@FreeNortherner @slatestarcodex Isn't he a Jew?,1
1750,@angryblkhoemo the show was created and is owned by a black man and a Jew though,1
1751,Putin: The Crypto Jew https://t.co/2EILtPrCsS,1
1752,Because he was born a Jew...,0
1753,His daddy a Jew,1
1754,"eneas
death by jew",1
1755,@dominvtrix Nut up or shut up Jew,1
1756,@Kiwiwerl Go Shylock the Jew on them,1
1757,@mishabendavid Demon jew,1
1758,@foxnewsalert As a Jew: apology not accepted,0
1759,@Imamofpeace Depends which (((Jew))) tho,1
1760,@JacobAWohl You are a Russian Jew!,1
1761,@LMA2722 Tousart jew,1
1762,Stinky Jew,1
1763,Big jew,1
1764,@yevsner Jew-lers,0
1765,@PeteKizer @TheEconomist Shut up Jew.,1
1766,@KxR6S @ObtainedGG Gl my jew 😍🇩🇪,0
1767,@atatabitata &gt;he fell for the vehicular jew,0
1768,When u refuse to name the Jew.,1
1769,@sadiiyahidris You ever say Nigerian Jew?,0
1770,@barstoolsports What a stinkin Jew,1
1771,my dad on drake’s win: is he the jew?,1
1772,@Anna_Soubry Because your a jew.,1
1773,@sofsm_ay Tgh sabar jew nie,0
1774,@randi_pandi Find yourself a good north face east coast Jew boy,1
1775,Tamang tinder lang with jew at obit,0
1776,@jsjewstal Hay jew,0
1777,Jew farts?,1
1778,I need so well then be like u a Jew?,0
1779,@WhosYrHoosier Jew turned on Jew,1
1780,@brianoflondon @jonorose @nicktherat @CSB @137Cesium137 @darrenoneill @ThatBloke_Jesus is my favourite Jew,1
1781,@Aphrodititss Jew fried chicken?,1
1782,@scottishlabour Is that for the many not the Jew?,1
1783,@McBeeDerrick Freakin Jew,1
1784,@greaseballsaul Greasy Jew,1
1785,@rafaelshimunov @DaveImbSays @IlhanMN Progressive any religion are wrong (coming from a Jew),0
1786,"@RonMooreMoreRon Oh, well if he is a Jew 🙄",1
1787,@seniaxcakes @leslogogo Jew like menudo?,1
1788,@Wertandrew Or we could not. No money for you jew boy,1
1789,Jew in usa   hey@7896969G,0
1790,Filthy grinning jew rubs his hands with delight,1
1791,"@puffin1952 labour ~ for the Muslim
               not the Jew",0
1792,@Hezayh SHUT UP JEW,1
1793,The Solomonic judgment of the New Jew. https://t.co/2kp26En8H9,0
1794,"@jenrangi @classiclib3ral A Jew who is deceitful, of course",1
1795,@TeunHoebmp4 Want the jew pass?,1
1796,Fucking Jew dogs,1
1797,As a Jew I accept her apology.,0
1798,@DavidLublin @SenSchumer @IlhanMN You are a fake Jew,1
1799,"@charles_bellows @RadioFreeTom Burning Jew, huh ...",1
1800,@grahamwire @realDailyWire @benshapiro @yaf Wat? He is a Jew,1
1801,@mrwtch Fake Jew,1
1802,@ConorOM60350095 @mikecityfc @johnny_fingers5 @AgentFraudy @SkySports Augero is a circumsized Jew,1
1803,"@EgiMeggo @regrebK no, jew baby",1
1804,@Valhallawulf Sam Harris is a Jew.,1
1805,@ReadKaczynski @TheronCooper2 Surely Jew know the Answer,0
1806,Once told by a jew.,1
1807,@courtney_edx Jew ? confused,0
1808,"@junior1606_rio Me, You and Jew",0
1809,@toastyan Shut up and kiss me jew boy lol,1
1810,@totalintent Theyre gonna book the Jew,1
1811,@OpForPlay Yehudi literally just means Jew,0
1812,CSGO Funny Moments: (Burning With A Jew??) https://t.co/MVU5kFqSRB via @YouTube,0
1813,my bitch she a jew,1
1814,@bjcreigh Jew fart?,1
1815,For the many not the Jew!,1
1816,"@knitbunnie @MrDaveHudson @double0nickel Did you know?
He's a Jew!",1
1817,@eliza_mayy Filthy jew,1
1818,"@agentchange42 @alison23761284 @andreajenkyns oddly enough, he was a Jew.",1
1819,Jew: Vocaloid,0
1820,@blesstheautumn @Insidious_Cult Shut up fucking jew,1
1821,"@jeward09 Fight lang, Jew! 😊🙏",0
1822,The Jew fears the zoomer https://t.co/21OHokkDXE,1
1823,@earthxgamer Isint he a Jew?,1
1824,@eijabebeh Aah uuuu psychiatry jew,0
1825,"@damienredicamn1 as a jew,",0
1826,@woke_hoover @isaiah_kb The Jew Decider has logged on,0
1827,"@OwenSmith_MP @lucianaberger Labour. For the many, not the Jew.",1
1828,@DucadiSpalato @random_neopagan @Frustd_Atheist He was half Jew. Look it up.,0
1829,@TomlinsonCJ My favourite jew!,1
1830,@Ilhan @USAPowerlifting What if Cooper was a Jew?,1
1831,"@thebradfordfile Be careful old boy, Jussies's dad is a Jew.",1
1832,Kazarian Jews...fake jews,1
1833,"@ShidelerK @MZHemingway Diane Feinstein, a Jew, is sneaky",1
